商品ID,商品規格ID,親規格組合わせID,規格組合わせID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,f,在庫無制限フラグ,購入制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
500476,,,,,,,,6,パナソニック,【パナソニック】 フリービルトイン 14畳程度 システムマルチ 室内ユニット,1,,"CS-MB402CA2｜【パナソニック ハウジングエアコン】 フリービルトイン 14畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:192,780｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>フリービルトイン 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-MB402CA2,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-mb402ca2.jpg,"【パナソニック ハウジングエアコン】<br>フリービルトイン 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-mb402ca2.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-MB402CA2 x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-MB402CA2,,1,,183600,183600,,0,,,,,,,,,,,,,,,,,"200214,210397",
500477,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ  システムマルチ 室内ユニット,1,,"CS-M222C2-W｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ  システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:73,710｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ <br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M222C2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m222c2-w.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ <br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m222c2-w.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M222C2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M222C2-W,,1,,70200,70200,,0,,,,,,,,,,,,,,,,,"200212,210333",
500478,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ  システムマルチ 室内ユニット,1,,"CS-M222C2-C｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ  システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:73,710｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ <br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M222C2-C,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m222c2-c.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ <br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m222c2-c.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M222C2-C x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M222C2-C,,1,,70200,70200,,0,,,,,,,,,,,,,,,,,"200212,210333",
500479,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ システムマルチ 室内ユニット,1,,"CS-M252C2-W｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ システムマルチ室内ユニット単相200V ワイヤレス｜販売価格:79,380｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ<br>システムマルチ室内ユニット単相200V ワイヤレス,CS-M252C2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m252c2-w.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ<br>システムマルチ室内ユニット単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m252c2-w.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M252C2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M252C2-W,,1,,75600,75600,,0,,,,,,,,,,,,,,,,,"200212,210334",
500480,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ システムマルチ 室内ユニット,1,,"CS-M252C2-C｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ システムマルチ室内ユニット単相200V ワイヤレス｜販売価格:79,380｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ<br>システムマルチ室内ユニット単相200V ワイヤレス,CS-M252C2-C,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m252c2-c.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ<br>システムマルチ室内ユニット単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m252c2-c.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M252C2-C x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M252C2-C,,1,,75600,75600,,0,,,,,,,,,,,,,,,,,"200212,210334",
500481,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 10畳程度 システムマルチ 室内ユニット,1,,"CS-M282C2-W｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 10畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:85,050｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M282C2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m282c2-w.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m282c2-w.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M282C2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M282C2-W,,1,,81000,81000,,0,,,,,,,,,,,,,,,,,"200212,210335",
500482,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 10畳程度 システムマルチ 室内ユニット,1,,"CS-M282C2-C｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 10畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:85,050｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M282C2-C,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m282c2-c.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m282c2-c.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M282C2-C x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M282C2-C,,1,,81000,81000,,0,,,,,,,,,,,,,,,,,"200212,210335",
500483,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 12畳程度 システムマルチ 室内ユニット,1,,"CS-M362C2-W｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 12畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:124,740｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 12畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M362C2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m362c2-w.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 12畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m362c2-w.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M362C2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M362C2-W,,1,,118800,118800,,0,,,,,,,,,,,,,,,,,"200212,210336",
500484,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 12畳程度 システムマルチ 室内ユニット,1,,"CS-M362C2-C｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 12畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:124,740｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 12畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M362C2-C,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m362c2-c.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 12畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m362c2-c.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M362C2-C x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M362C2-C,,1,,118800,118800,,0,,,,,,,,,,,,,,,,,"200212,210336",
500485,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 14畳程度 システムマルチ 室内ユニット,1,,"CS-M402C2-W｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 14畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:130,410｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M402C2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m402c2-w.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m402c2-w.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M402C2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M402C2-W,,1,,124200,124200,,0,,,,,,,,,,,,,,,,,"200212,210337",
500486,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 14畳程度 システムマルチ 室内ユニット,1,,"CS-M402C2-C｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 14畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:130,410｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M402C2-C,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m402c2-c.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m402c2-c.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M402C2-C x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M402C2-C,,1,,124200,124200,,0,,,,,,,,,,,,,,,,,"200212,210337",
500487,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 16畳程度 システムマルチ 室内ユニット,1,,"CS-M502C2-W｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 16畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:175,770｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 16畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M502C2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m502c2-w.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 16畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m502c2-w.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M502C2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M502C2-W,,1,,167400,167400,,0,,,,,,,,,,,,,,,,,"200212,210340",
500488,,,,,,,,6,パナソニック,【パナソニック】 壁掛け型スタンダードタイプ 16畳程度 システムマルチ 室内ユニット,1,,"CS-M502C2-C｜【パナソニック ハウジングエアコン】 壁掛け型スタンダードタイプ 16畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:175,770｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 16畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M502C2-C,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m502c2-c.jpg,"【パナソニック ハウジングエアコン】<br>壁掛け型スタンダードタイプ 16畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m502c2-c.jpg,,,"<ul><li><font style=""color: red;"">※リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M502C2-C x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M502C2-C,,1,,167400,167400,,0,,,,,,,,,,,,,,,,,"200212,210340",
500489,,,,,,,,6,パナソニック,【パナソニック】 床置き形 10畳程度 システムマルチ 室内ユニット,1,,"CS-M282CY2-W｜【パナソニック ハウジングエアコン】 床置き形 10畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:158,760｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>床置き形 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M282CY2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m282cy2-w.jpg,"【パナソニック ハウジングエアコン】<br>床置き形 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m282cy2-w.jpg,,,"<ul><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M282CY2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M282CY2-W,,1,,151200,151200,,0,,,,,,,,,,,,,,,,,"200215,210425",
500490,,,,,,,,6,パナソニック,【パナソニック】 床置き形 10畳程度 システムマルチ 室内ユニット,1,,"CS-M282CY2-T｜【パナソニック ハウジングエアコン】 床置き形 10畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:158,760｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>床置き形 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M282CY2-T,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m282cy2-t.jpg,"【パナソニック ハウジングエアコン】<br>床置き形 10畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m282cy2-t.jpg,,,"<ul><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M282CY2-T x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M282CY2-T,,1,,151200,151200,,0,,,,,,,,,,,,,,,,,"200215,210425",
500491,,,,,,,,6,パナソニック,【パナソニック】 床置き形 14畳程度 システムマルチ 室内ユニット,1,,"CS-M402CY2-W｜【パナソニック ハウジングエアコン】 床置き形 14畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:187,110｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>床置き形 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M402CY2-W,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m402cy2-w.jpg,"【パナソニック ハウジングエアコン】<br>床置き形 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m402cy2-w.jpg,,,"<ul><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M402CY2-W x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M402CY2-W,,1,,178200,178200,,0,,,,,,,,,,,,,,,,,"200215,210427",
500492,,,,,,,,6,パナソニック,【パナソニック】 床置き形 14畳程度 システムマルチ 室内ユニット,1,,"CS-M402CY2-T｜【パナソニック ハウジングエアコン】 床置き形 14畳程度 システムマルチ室内ユニット 単相200V ワイヤレス｜販売価格:187,110｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【パナソニック ハウジングエアコン】<br>床置き形 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス,CS-M402CY2-T,,,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",panasonic_housing/201403/cs-m402cy2-t.jpg,"【パナソニック ハウジングエアコン】<br>床置き形 14畳程度<br>システムマルチ室内ユニット 単相200V ワイヤレス<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",panasonic_housing/201403/cs-m402cy2-t.jpg,,,"<ul><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,/housing-in-ng.jpg,,,,panasonic_housing/201403/sub/rc1.jpg,,,,,,"<div class=""set"">▼セット内容<br />室内機：CS-M402CY2-T x 1<br />リモコン：同梱リモコン x 1<br /></div>",,,,,,,2,0,1,CS-M402CY2-T,,1,,178200,178200,,0,,,,,,,,,,,,,,,,,"200215,210427",
